unique_id,Citation,Title,Journal,Issue,Year
1313627,"Calhoun AJK, Mushet DM, Bell KP, Boix D, Fitzsimons JA, Isselin-Nondedeu F.. ""Temporary wetlands: challenges and solutions for protecting a ""disappearing"" ecosystem.,"" Biological Conservation. Special Issue, v.211, 2017, p. 3.","Temporary wetlands: challenges and solutions for protecting a ""disappearing"" ecosystem.",Biological Conservation. Special Issue,211,2017
1313627,"Hunter, ML Jr., V Acuña, DM Bauer, KP Bell, AJK Calhoun, MR Felipe-Lucia, JA Fitzsimons, E González, M Kinnison, D Lindenmayer, C Lundquist, R Medellin, EJ Nelson, and P Poschlod.. ""Conserving small natural features with large ecological roles: a synthetic overview.,"" Biological Conservation. Special Issue., v.211, 2017, p. 88.",Conserving small natural features with large ecological roles: a synthetic overview.,Biological Conservation. Special Issue.,211,2017
1313627,"Creed, I. et al.. ""Vulnerable waters: Options for wise implementation of the 2015 U.S. Clean Water Rule.,"" Nature Geoscience, v.10, 2017, p. 809.",Vulnerable waters: Options for wise implementation of the 2015 U.S. Clean Water Rule.,Nature Geoscience,10,2017
1313627,"Feuka, A., K Hoffman, ML Hunter, AJK Calhoun.. ""Effects of light pollution on habitat selection in post-metamorphic wood frogs (Lithobates Sylvaticus) and unisexual blue-spotted salamanders (Ambystoma laterale x jeffersonianum).,"" Herpetological Conservation Biology, v.12, 2017, p. 470.",Effects of light pollution on habitat selection in post-metamorphic wood frogs (Lithobates Sylvaticus) and unisexual blue-spotted salamanders (Ambystoma laterale x jeffersonianum).,Herpetological Conservation Biology,12,2017
1313627,"Calhoun, AJK; D Mushet, LC Alexander, ES Dekeyser, L. Fowler, CR Lane, MW Lang, MC Rains, SC Richter, and SC Walls. ""The signigicant surface-water connectivity of ""Geographically Isolated Wetlands"","" Wetlands, 2018. doi:10.1007/s12157-017-0887-3","The signigicant surface-water connectivity of ""Geographically Isolated Wetlands""",Wetlands,,2018
1313627,"Jansujwicz JS and AJK Calhoun. ""Community based strategies for strengthening science and influencing policy: vernal pool initiatives in Maine,"" Maine Policy Review, v.26, 2017, p. 33.",Community based strategies for strengthening science and influencing policy: vernal pool initiatives in Maine,Maine Policy Review,26,2017
1313627,"Eakin CE, ML Hunter, and AJK Calhoun. ""Bird and mammal use of vernal pools along an urban development gradient,"" Urban ecosystems, 2018. doi:https://doi.org/10.1007/s11252-018-0782-6",Bird and mammal use of vernal pools along an urban development gradient,Urban ecosystems,,2018
1313627,"Eakin, CJ, ML Hunter, and AJK Calhoun. ""The influence of land cover and within-pool characteristics on larval, froglet, and adult wood frogs along an urbanization gradient,"" Urban ecosystems, v.1-13, 2019. doi:DOI: 10.1007/s11252-019-0830-x","The influence of land cover and within-pool characteristics on larval, froglet, and adult wood frogs along an urbanization gradient",Urban ecosystems,,2019
1313627,"Levesque, V., AJK Calhoun, and KP Bell.. ""Actions speak louder than words: Designing transdisciplinary approaches to enact solutions,"" Journal of Environmental Studies and Sciences, 2019. doi:https://doi.org/10.1007/s13412-018-0535-0",Actions speak louder than words: Designing transdisciplinary approaches to enact solutions,Journal of Environmental Studies and Sciences,,2019
1313627,"Hoffmann, K, ML Hunter, AJK Calhoun, J Bogart, and EJ Blomberg.. ""Breeding habitat occupancy by cryptic pool-breeding salamanders.,"" Journal of Herpetology., 2019.",Breeding habitat occupancy by cryptic pool-breeding salamanders.,Journal of Herpetology.,,2019
1313627,"Homola, J.J., M.T. Kinnison, and C.S. Loftin. ""Landscape genetics reveals unique and shared effects of urbanization for two sympatric pool?breeding amphibians,"" Ecology and Evolution, 2019. doi:10.1002/ece3.5685",Landscape genetics reveals unique and shared effects of urbanization for two sympatric pool?breeding amphibians,Ecology and Evolution,,2019
1313627,"Hoffmann, K, M. Hunter, AJK Calhoun, and J. Bogart. ""Post-breeding migration and habitat of unisexual salamanders in Maine, USA,"" Journal of Herpetology, v.52, 2019. doi:DOI: 10.1670/17-099","Post-breeding migration and habitat of unisexual salamanders in Maine, USA",Journal of Herpetology,52,2019
1313627,"Eakin, CJ, AJK Calhoun, and ML Hunter. ""Indicators of wood frog (Lithobates sylvaticus) condition in an urbanizing landscape.,"" Ecosphere, 2019.",Indicators of wood frog (Lithobates sylvaticus) condition in an urbanizing landscape.,Ecosphere,,2019
1313627,"Balukas, J., Bell, K.P., and Bauer, D.M... ""Classifying landowners to improve understanding of management decisions and conservation outcomes in urbanizing forested landsca,"" landscape and urban planning, v.232, 2019. doi:DOI: 10.1016/j.jenvman.2018.11.128",Classifying landowners to improve understanding of management decisions and conservation outcomes in urbanizing forested landsca,landscape and urban planning,232,2019
1313627,"Kifner,L, AJK Calhoun, S Norton, K Hoffman, A. Amirbahman. ""Methane and carbon dioxide dynamics within four vernal pools in Maine, USA,"" Biogeochemistry, v.139, 2018. doi:https://doi.org/10.1007/s10533-018-0467-5","Methane and carbon dioxide dynamics within four vernal pools in Maine, USA",Biogeochemistry,139,2018
1313627,"Homola, J.J. K.M. Cammen, C.S. Loftin, T.F. Schultz, C.C. Helbing, and I. Birol. ""Replicate study design strengthens inference of local selection in a pool-breeding amphibian species.,"" Journal of Heredity, v.100, 2019, p. 707. doi:https://doi.org/10.1093/jhered/esz041",Replicate study design strengthens inference of local selection in a pool-breeding amphibian species.,Journal of Heredity,100,2019
1313788,"Lasky, J. R., M. Uriarte, V. K. Boukili, D. L. Erickson, and W. J. Kress.. ""The relationship between tree biodiversity and biomass dynamics changes with tropical forest succession,"" Ecology Letters, v.17, 2014, p. 1158.",The relationship between tree biodiversity and biomass dynamics changes with tropical forest succession,Ecology Letters,17,2014
1313788,"Filotas, Elise Parrott, Lael Burton, Philip J Chazdon, Robin L Coates, K David Coll, Lluís Haeussler, Sybille Martin, Kathy Nocentini, Susanna Puettmann, Klaus J. ""Viewing forests through the lens of complex systems science,"" Ecosphere, v.5, 2014, p. art1.",Viewing forests through the lens of complex systems science,Ecosphere,5,2014
1313788,"Bongers F., R. Chazdon, L. Poorter & M. Peña-Claros.. ""The potential of secondary forests,"" Science, v.348, 2015, p. 642.",The potential of secondary forests,Science,348,2015
1313788,"Latawiec, Agnieszka E, Bernardo BN Strassburg, Pedro HS Brancalion, Ricardo R. Rodrigues, Toby Gardner. ""Creating space for large-scale restoration in tropical agricultural landscapes,"" Frontiers in Ecology and the Environment, v.13, 2015, p. 211. doi:1540-9309",Creating space for large-scale restoration in tropical agricultural landscapes,Frontiers in Ecology and the Environment,13,2015
1313788,"Locatelli, B., C. Catterall, P. Imbach, C. Kumar, R. Lasco, E. Marín-Spiotta, B. Mercer, J. Powers, N. Schwartz and M. Uriarte. ""Tropical reforestation and climate change: beyond carbon,"" Restoration Ecology, 2015. doi:doi: 10.1111/rec.12209",Tropical reforestation and climate change: beyond carbon,Restoration Ecology,,2015
1313788,"Norden, N., H. A. Angarita, F. Bongers, B. Finegan, I. Granzow de la Cerda, E. Lebrija-Trejos, M. Martínez-Ramos, J. Meave del Castillo, R. Mesquita, M. van Breugel, J. Vandermeer, G. B. Williamson, and R. L. Chazdon. ""Successional dynamics in Neotropical forests are as uncertain as they are predictable,"" Proceedings of the National Academy of Sciences, v.112, 2015, p. 8013.",Successional dynamics in Neotropical forests are as uncertain as they are predictable,Proceedings of the National Academy of Sciences,112,2015
1313788,"Rudel, T. K.. ""Have tropical deforestation's changing dynamics created conservation opportunities? A historical analysis,"" Environmental Conservation, v.42, 2015, p. 108.",Have tropical deforestation's changing dynamics created conservation opportunities? A historical analysis,Environmental Conservation,42,2015
1313788,"Arroyo-Rodriguez, Victor; Melo, Felipe; Martinez-Ramos, Miguel; Bongers, Frans; Chazdon, Robin; Meave, Jorge; Norden, Natalia; Santos, Braulio; Leal, Inara; Tabarelli, Marcelo. ""Multiple successional pathways in human-modified tropical landscapes: New insights from forest succession, forest fragmentation and landscape ecology research,"" Biological Reviews, 2015.","Multiple successional pathways in human-modified tropical landscapes: New insights from forest succession, forest fragmentation and landscape ecology research",Biological Reviews,,2015
1313788,"Chazdon, R. L. E. N. Broadbent, D. M. A. Rozendaal, F. Bongers, A. M. A. Zambrano, T. M. Aide, P. Balvanera, J. M. Becknell, V. Boukili, P. H. S. Brancalion, et al.. ""Carbon sequestration potential of second-growth forest regeneration in the Latin American tropics,"" Science Advances, v.2, 2016, p. e1501639.",Carbon sequestration potential of second-growth forest regeneration in the Latin American tropics,Science Advances,2,2016
1313788,"Chazdon, R. L., D. Rozendaal, L. Poorter, E. Broadbent, F. Bongers. ""Biomass recovery in regenerating Neotropical forests following agricultural land use.,"" Proceedings of the XIV WORLD FORESTRY CONGRESS, Durban, South Africa, 2015.",Biomass recovery in regenerating Neotropical forests following agricultural land use.,Proceedings of the XIV WORLD FORESTRY CONGRESS,,2015
1313788,"Chazdon, R. L., P. H. S. Brancalion, L. Laestadius, A. Bennett-Curry, K. Buckingham, C. Kumar, J. Moll-Rocek, I. C. G. Vieira and S. J. Wilson. ""When is a forest a forest? Forest concepts and definitions in the era of forest and landscape restoration,"" Ambio, v.45, 2016, p. 538. doi:10.1007/s13280-016-0772-y",When is a forest a forest? Forest concepts and definitions in the era of forest and landscape restoration,Ambio,45,2016
1313788,"Chazdon, Robin L., Pedro H. S. Brancalion, David Lamb, Lars Laestadius, Miguel Calmon, Chetan Kumar. ""A policy-driven research and knowledge agenda for global forest and landscape restoration,"" Conservation Letters, 2015. doi:10.1111/conl.12220",A policy-driven research and knowledge agenda for global forest and landscape restoration,Conservation Letters,,2015
1313788,"Dutrieux, L. P., C. C. Jakovac, S. H. Latifah, and L. Kooistra. ""Reconstructing land use history from Landsat time-series: Case study of a swidden agriculture system in Brazil,"" International Journal of Applied Earth Observation and Geoinformation, v.47, 2016, p. 112.",Reconstructing land use history from Landsat time-series: Case study of a swidden agriculture system in Brazil,International Journal of Applied Earth Observation and Geoinformation,47,2016
1313788,"Gutierrez, V. and M.-N. Keijzer. ""Funding forest landscape restoration from a busines-centred engagement approach: an NGO's perspective,"" Unasylva, v.66, 2015, p. 99.",Funding forest landscape restoration from a busines-centred engagement approach: an NGO's perspective,Unasylva,66,2015
1313788,"Jakovac, C. C., M. Peña-Claros, R. C. Mesquita, F. Bongers, and T. W. Kuyper. ""Swiddens under transition: Consequences of agricultural intensification in the Amazon,"" Agriculture, ecosystems & environment, v.218, 2016, p. 116.",Swiddens under transition: Consequences of agricultural intensification in the Amazon,Agriculture,218,2016
1313788,"Jakovac, C. C., M. Peña-Claros, T. W. Kuyper, and F. Bongers. ""Loss of secondary-forest resilience by land-use intensification in the Amazon,"" Journal of Ecology, v.103, 2015, p. 67.",Loss of secondary-forest resilience by land-use intensification in the Amazon,Journal of Ecology,103,2015
1313788,"JAKOVAC, C.C., M. PEÑA-CLAROS, R.C.G. MESQUITA, F. BONGERS, T.W. KUYPER. ""Swiddens under transition: consequences of agricultural intensification in the Amazon,"" Agriculture, Ecosystems and Environment, 2016.",Swiddens under transition: consequences of agricultural intensification in the Amazon,Agriculture,,2016
1313788,"Locatelli, B., C. P. Catterall, P. Imbach, C. Kumar, R. Lasco, E. Marín-Spiotta, B. Mercer, J. S. Powers, N. Schwartz, and M. Uriarte. ""Tropical reforestation and climate change: beyond carbon,"" Restoration Ecology, v.23, 2015, p. 337.",Tropical reforestation and climate change: beyond carbon,Restoration Ecology,23,2015
1313788,"Magnuszewski, Piotr, Katarzyna Ostasiewicz, Robin Chazdon, Carl Salk, Michal Pajak, Jan Sendzimir, Krister Andersson. ""Resilience and Alternative Stable States of Tropical Forest Landscapes Under Shifting Cultivation Regimes,"" PloS One, v.10, 2015, p. e0137497.",Resilience and Alternative Stable States of Tropical Forest Landscapes Under Shifting Cultivation Regimes,PloS One,10,2015
1313788,"POORTER, L., F. BONGERS, M. AIDE, A.M.A. ZAMBRANO, P. BALVANERA, J. BECKNELL, V. BOUKILI, E. BROADBENT, R. CHAZDON, D. CRAVEN, J.S.DE ALMEIDA-CORTEZ, G.A.L. CABRAL, B. DE JONG, J. DENSLOW, D. DENT, S.J. DEWALT, J.M. DUPUY, S.M. DURÁN, M.M. ESPÍRITO-SANT. ""Biomass resilience of tropical secondary forests,"" Nature, v.530, 2016.",Biomass resilience of tropical secondary forests,Nature,530,2016
1313788,"Rudel TK, Sloan S, Chazdon RL, Grau HR. ""The drivers of tree cover expansion: global, temperate, and tropical zone analyses,"" Land Use Policy, 2016. doi:10.1016/j.landusepol.2016.08.024","The drivers of tree cover expansion: global, temperate, and tropical zone analyses",Land Use Policy,,2016
1313788,"Sloan, S.. ""2016,"" Tropical forest gain and interactions amongst agents of forest change, v.Forests, 2016, p. 55.",2016,Tropical forest gain and interactions amongst agents of forest change,,2016
1313788,"Wills, J., J. Herbohn, M. O. M. Moreno, M. S. Avela, and J. Firn. ""Next?generation tropical forests: reforestation type affects recruitment of species and functional diversity in a human?dominated landscape,"" Journal of Applied Ecology, 2016. doi:10.1111/1365-2664.12770",Next?generation tropical forests: reforestation type affects recruitment of species and functional diversity in a human?dominated landscape,Journal of Applied Ecology,,2016
1313788,"Wilson, S. J., and J. M. Rhemtulla. ""Acceleration and novelty: community restoration speeds recovery and transforms species composition in Andean cloud forest,"" Ecological Applications, v.26, 2016, p. 203.",Acceleration and novelty: community restoration speeds recovery and transforms species composition in Andean cloud forest,Ecological Applications,26,2016
1313788,"Adams, C., S. Rodrigues, M. Calmon, and C. Kumar. ""Impacts of large-scale forest restoration on socioeconomic status and local livelihoods: What we know and do not know,"" Biotropica, v.48, 2016, p. 731.",Impacts of large-scale forest restoration on socioeconomic status and local livelihoods: What we know and do not know,Biotropica,48,2016
1313788,"Brancalion, P. H. S. and R. L. Chazdon. ""Beyond hectares: four principles to guide reforestation in the context of tropical forest and landscape restoration,"" Restoration Ecology, v.25, 2017, p. 491.",Beyond hectares: four principles to guide reforestation in the context of tropical forest and landscape restoration,Restoration Ecology,25,2017
1313788,"Brancalion, P. H. S., and J. van Melis. ""On the need for innovation in ecological restoration,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 227.",On the need for innovation in ecological restoration,Annals of the Missouri Botanical Garden,102,2017
1313788,"Brancalion, P. H., S. R. Pinto, L. Pugliese, A. Padovezi, R. R. Rodrigues, M. Calmon, H. Carrascosa, P. Castro, and B. Mesquita. ""Governance innovations from a multi-stakeholder coalition to implement large-scale Forest Restoration in Brazil,"" World Development Perspectives, v.3, 2016, p. 15.",Governance innovations from a multi-stakeholder coalition to implement large-scale Forest Restoration in Brazil,World Development Perspectives,3,2016
1313788,"Brancalion, P., D. Schweizer, U. Gaudare, J. Mangueira, F. Lamonato, F. Farah, A. Nave, and R. Rodrigues. ""Balancing economic costs and ecological outcomes of passive and active restoration in agricultural landscapes: the case of Brazil,"" Biotropica, v.48, 2016, p. 856.",Balancing economic costs and ecological outcomes of passive and active restoration in agricultural landscapes: the case of Brazil,Biotropica,48,2016
1313788,"Catterall, C. P.. ""Roles of non-native species in large-scale regeneration of moist tropical forests on anthropogenic grassland,"" Biotropica, v.48, 2016, p. 809.",Roles of non-native species in large-scale regeneration of moist tropical forests on anthropogenic grassland,Biotropica,48,2016
1313788,"Caughlin T.T., Elliott S., Lichstein, J.W. ""When does seed limitation matter for scaling up reforestation from patches to landscapes?,"" Ecological Applications, v.26, 2016, p. 2437.",When does seed limitation matter for scaling up reforestation from patches to landscapes?,Ecological Applications,26,2016
1313788,"Caughlin, T.T., Rifai, S.W., Graves S.J., Asner G.P., S. A. Bohlman. ""Landsat-LiDAR integration reveals widespread reforestation in a tropical agricultural landscape,"" Remote Sensing in Ecology and Conservation, v.2, 2016, p. 190.",Landsat-LiDAR integration reveals widespread reforestation in a tropical agricultural landscape,Remote Sensing in Ecology and Conservation,2,2016
1313788,"Chazdon, R. L.. ""Landscape restoration, natural regeneration, and the forests of the future,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 251.","Landscape restoration, natural regeneration, and the forests of the future",Annals of the Missouri Botanical Garden,102,2017
1313788,"Chazdon, R. L. and L. H. Laestadius. ""Inconvenient realities and the path toward science-based forest restoration policies: A reply to Veldman et al.,"" American Journal of Botany, v.104, 2017, p. 652.",Inconvenient realities and the path toward science-based forest restoration policies: A reply to Veldman et al.,American Journal of Botany,104,2017
1313788,"Chazdon, R. L., and L. Laestadius. ""Forest and landscape restoration: Toward a shared vision and vocabulary,"" American Journal of Botany, v.103, 2016, p. 1869.",Forest and landscape restoration: Toward a shared vision and vocabulary,American Journal of Botany,103,2016
1313788,"Chazdon, R. L., and M. R. Guariguata. ""Natural regeneration as a tool for large-scale forest restoration in the tropics: prospects and challenges,"" Biotropica, v.48, 2016, p. 716.",Natural regeneration as a tool for large-scale forest restoration in the tropics: prospects and challenges,Biotropica,48,2016
1313788,"Chazdon, R. L., and M. Uriarte. ""Natural regeneration in the context of large-scale forest and landscape restoration in the tropics,"" Biotropica, v.48, 2016, p. 709.",Natural regeneration in the context of large-scale forest and landscape restoration in the tropics,Biotropica,48,2016
1313788,"Chazdon, R. L., P. H. Brancalion, D. Lamb, L. Laestadius, M. Calmon, and C. Kumar. ""A policy?driven knowledge agenda for global forest and landscape restoration,"" Conservation Letters, v.10, 2017, p. 125.",A policy?driven knowledge agenda for global forest and landscape restoration,Conservation Letters,10,2017
1313788,"de Souza, S. E. X. F., E. Vidal, G. d. F. Chagas, A. T. Elgar, and P. H. S. Brancalion. ""Ecological outcomes and livelihood benefits of community-managed agroforests and second-growth forests in Southeast Brazil,"" Biotropica, v.48, 2016, p. 868.",Ecological outcomes and livelihood benefits of community-managed agroforests and second-growth forests in Southeast Brazil,Biotropica,48,2016
1313788,"Elliott, S.. ""The potential for automating assisted natural regeneration (ANR) of tropical forest ecosystems,"" Biotropica, v.48, 2016, p. 825.",The potential for automating assisted natural regeneration (ANR) of tropical forest ecosystems,Biotropica,48,2016
1313788,"Gilman, A., S. Letcher, R. M. Fincher, A. Perez, T. Madell, A. Finkelstein, and F. Corrales-Araya.. ""Recovery of floristic diversity and basal area in natural forest regeneration and planted plots in a Costa Rican wet forest,"" Biotropica, v.48, 2016, p. 798.",Recovery of floristic diversity and basal area in natural forest regeneration and planted plots in a Costa Rican wet forest,Biotropica,48,2016
1313788,"Latawiec, A. E., R. Crouzeilles, P. H. S. Brancalion, R. R. Rodrigues, J. B. B. Sansevero, J. S. dos Santos, M. Mills, A. G. Nave, and B. B. N. Strassburg. ""Natural regeneration and biodiversity: a global meta-analysis and implications for spatial planning,"" Biotropica, v.48, 2016, p. 844.",Natural regeneration and biodiversity: a global meta-analysis and implications for spatial planning,Biotropica,48,2016
1313788,"Lazos, E., J. Zinda, A. Bennet-Curry, P. Balvanera, G. Bloomfield, C. A. Lindell, and C. Negra. ""Stakeholders and tropical reforestation: challenges, tradeoffs, and strategies in dynamic environments,"" Biotropica, v.48, 2016, p. 900.","Stakeholders and tropical reforestation: challenges, tradeoffs, and strategies in dynamic environments",Biotropica,48,2016
1313788,"Martínez-Ramos, M., A. Pingarroni, J. Rodríguez-Velázquez, L. Toledo Chelala, I. Zermeño-Hernández, and F. Bongers. ""Natural forest regeneration and ecological restoration in human modified tropical landscapes,"" Biotropica, v.48, 2016, p. 745.",Natural forest regeneration and ecological restoration in human modified tropical landscapes,Biotropica,48,2016
1313788,"Omeja, P. A. O., M. J. Lawes, A. Corriveau, K. V. Valenta, D. Sarkar, F. P. Paim, and C. A. C. Chapman. ""Recovery of tree and mammal communities during large-scale forest regeneration in Kibale National Park, Uganda,"" Biotropica, v.48, 2016, p. 770.","Recovery of tree and mammal communities during large-scale forest regeneration in Kibale National Park, Uganda",Biotropica,48,2016
1313788,"Reid JL, Wilson SJ, Bloomfield GS, Cattau ME, Fagan ME, Holl KD, and Zahawi RA. ""How Long Do Restored Ecosystems Persist?,"" Annals of the Missouri Botanical Garden, v.48, 2017, p. 251.",How Long Do Restored Ecosystems Persist?,Annals of the Missouri Botanical Garden,48,2017
1313788,"Reij, C., and D. Garrity. ""Scaling up farmer-managed natural regeneration in Africa to restore degraded landscapes,"" Biotropica, v.48, 2016, p. 834.",Scaling up farmer-managed natural regeneration in Africa to restore degraded landscapes,Biotropica,48,2016
1313788,"Rudel, T. K.. ""The Dynamics of Deforestation in the Wet and Dry Tropics: A Comparison with Policy Implications,"" Forests, v.8, 2016, p. 108.",The Dynamics of Deforestation in the Wet and Dry Tropics: A Comparison with Policy Implications,Forests,8,2016
1313788,"Rudel, T. K., S. Sloan, R. Chazdon, and R. Grau. ""The drivers of tree cover expansion: Global, temperate, and tropical zone analyses,"" Land Use Policy, v.58, 2016, p. 502.","The drivers of tree cover expansion: Global, temperate, and tropical zone analyses",Land Use Policy,58,2016
1313788,"Sloan, S.. ""Tropical forest-cover gain and interactions amongst agents of forest change,"" Forests, v.7, 2016.",Tropical forest-cover gain and interactions amongst agents of forest change,Forests,7,2016
1313788,"Strassburg, B. N., F. S. M. Barros, R. Couzeilles, A. Iribarrem, J. S. Santos, D. Silva, J. B. B. Sansevero, H. Alves-Pinto, R. Feltran-Barbieri, and A. Latawiec. ""The role of natural regeneration to ecosystem services provision and habitat availability: a case study in the Brazilian Atlantic Forest,"" Biotropica, v.48, 2016, p. 890.",The role of natural regeneration to ecosystem services provision and habitat availability: a case study in the Brazilian Atlantic Forest,Biotropica,48,2016
1313788,"Uriarte, M., and R. L. Chazdon. ""The challenge and promise of natural regeneration in large-scale forest restoration in the tropics,"" Biotropica, v.48, 2016, p. 915.",The challenge and promise of natural regeneration in large-scale forest restoration in the tropics,Biotropica,48,2016
1313788,"Uriarte, M., N. Schwartz, J.S. Powers, E. Marín-Spiotta, W. Liao and L. Werden. ""Impacts of climate variability on tree demography in second-growth tropical forests: the importance of regional context for predicting successional trajectories,"" Biotropica, v.48, 2016, p. 780.",Impacts of climate variability on tree demography in second-growth tropical forests: the importance of regional context for predicting successional trajectories,Biotropica,48,2016
1313788,"Watkins, Cristy, Zavaletta, Jennifer, Wilson, Sarah Jane, and Francisco, Bruce Scott. ""Developing an interdisciplinary and cross-sectoral community of practice in the domain of forest and livelihoods,"" Conservation Biology, 2017. doi:10.1111/cobi.12982",Developing an interdisciplinary and cross-sectoral community of practice in the domain of forest and livelihoods,Conservation Biology,,2017
1313788,"Wilson, S. J.. ""Communal management as a strategy for restoring cloud forest landscapes in Andean Ecuador,"" World Development Perspectives, v.3, 2016, p. 47.",Communal management as a strategy for restoring cloud forest landscapes in Andean Ecuador,World Development Perspectives,3,2016
1313788,"Wilson, S. J., and D. Cagalanan. ""Governing restoration: Strategies, adaptations and innovations for tomorrow?s forest landscapes,"" World Development Perspectives, v.4, 2016, p. 11.","Governing restoration: Strategies, adaptations and innovations for tomorrow?s forest landscapes",World Development Perspectives,4,2016
1313788,"Brancalion, P. H. D. Lamb, E. Ceccon?, D. Boucher?, J. Herbohn?, B. Strassburg?, D. P. Edwards. ""Using markets to leverage investment in forest and landscape restoration in the tropics.,"" Forest Policy and Economics, v.85, 2017, p. 103. doi:10.1016/j.forpol.2017.08.009",Using markets to leverage investment in forest and landscape restoration in the tropics.,Forest Policy and Economics,85,2017
1313788,"Brancalion, P. H. S.. ""Promoting forest restoration in Brazil through timber and non-timber forest products,"" Current Conservation, v.12, 2018, p. 17.",Promoting forest restoration in Brazil through timber and non-timber forest products,Current Conservation,12,2018
1313788,"Brancalion, Pedro H.S., Carolina Bello, Robin L. Chazdon, Mauro Galetti, Pedro Jordano, Renato A. F. Lima, Aretha Medina, Marco Aurélio Pizo, J. Leighton Reid. ""Maximizing biodiversity conservation and carbon stocking in restored tropical forests,"" Conservation Letters, v.11, 2018, p. e12454. doi:10.1111/conl.12454",Maximizing biodiversity conservation and carbon stocking in restored tropical forests,Conservation Letters,11,2018
1313788,"Chazdon, Robin L.. ""Landscape restoration, natural regeneration, and the forests of the future,"" Annals of the Missouri Botanical Garden, v.102, 2017, p. 251.","Landscape restoration, natural regeneration, and the forests of the future",Annals of the Missouri Botanical Garden,102,2017
1313788,"Chazdon, Robin L.. ""Advances and challenges for achieving large-scale forest restoration in the tropics,"" Current Conservation, v.12, 2018, p. 3.",Advances and challenges for achieving large-scale forest restoration in the tropics,Current Conservation,12,2018
1313788,"Crouzeilles, R., Mariana S. Ferreira, Robin Chazdon, Jerônimo B. B. Sansevero, David B. Lindenmayer, Lara Monteiro, Alvaro Iribarrem, Agnieszka E. Latawiec & Bernardo B.N. Strassburg. ""Ecological restoration success is higher for natural regeneration than for active restoration in tropical forests,"" Science Advances, v.3, 2017, p. e1701345. doi:10.1126/sciadv.1701345",Ecological restoration success is higher for natural regeneration than for active restoration in tropical forests,Science Advances,3,2017
1313788,"Erbaugh, J. T. and J. A. Oldekop. ""Forest Landscape Restoration for Livelihoods and Well-Being,"" Current Opinion in Environmental Sustainability, v.32, 2018, p. 76. doi:10.1016/j.cosust.2018.05.007",Forest Landscape Restoration for Livelihoods and Well-Being,Current Opinion in Environmental Sustainability,32,2018
1313788,"Ghazoul, J. and R. L. Chazdon. ""Degradation and recovery in changing forest landscapes: A multi-scale conceptual framework,"" Annual Review of Environment and Resources, v.42, 2017, p. 161. doi:1543-5938",Degradation and recovery in changing forest landscapes: A multi-scale conceptual framework,Annual Review of Environment and Resources,42,2017
1313788,"Gregorio, N. and J. Herbohn. ""Implementing the National Greening Program in the Philippines: lessons learned,"" Current Conservation, v.12, 2018, p. 25.",Implementing the National Greening Program in the Philippines: lessons learned,Current Conservation,12,2018
1313788,"Harrison, R. D. and Andrew Miccolis. ""The critical role of agroforestry in forest and landscape restoration,"" Current Conservation, v.12, 2018, p. 8.",The critical role of agroforestry in forest and landscape restoration,Current Conservation,12,2018
1313788,"Hua, F.. ""Reaping greater environmental dividends from China's reforestation programs,"" Current Conservation, v.12, 2018, p. 13.",Reaping greater environmental dividends from China's reforestation programs,Current Conservation,12,2018
1313788,"Powers, J. S., and E. Marín-Spiotta. ""Ecosystem Processes and Biogeochemical Cycles During Secondary Tropical Forest Succession,"" Annual Review of Ecology, Evolution, and Systematics, v.48, 2017, p. 497. doi:1543-592X",Ecosystem Processes and Biogeochemical Cycles During Secondary Tropical Forest Succession,Annual Review of Ecology,48,2017
1313788,"Reid, J. L., M. E. Fagan, and R. A. Zahawi. ""Positive site selection bias in meta-analyses comparing natural regeneration to active forest restoration,"" Science Advances, v.4, 2018, p. eaas9143. doi:10.1126/sciadv.aas9143",Positive site selection bias in meta-analyses comparing natural regeneration to active forest restoration,Science Advances,4,2018
1313788,"Reid, JL, S Wilson, G Bloomfield, M Cattau, ME Fagan, KD Holl & RA Zahawi. ""How long do restored ecosystems persist?,"" Annals of the Missouri Botanical Garden, v.102, 2017.",How long do restored ecosystems persist?,Annals of the Missouri Botanical Garden,102,2017
1313788,"Rudel, T. K. and Monica Hernandez. ""Land Tenure Transitions in the Global South: Trends, Drivers, and Policy Implications,"" Annual Review of Environment and Resources, v.42, 2017, p. 489. doi:1543-5938","Land Tenure Transitions in the Global South: Trends, Drivers, and Policy Implications",Annual Review of Environment and Resources,42,2017
1313788,"Wilson, Sarah Jane; Schelhas, John; Grau, Ricardo; Nanni, Sofia; and Sloan, Sean. ""Ecosystem service transitions: the ecological dimensions of the forest transition,"" Ecology and Society, v.22, 2017, p. 38. doi:10.5751/ES-09615-220438",Ecosystem service transitions: the ecological dimensions of the forest transition,Ecology and Society,22,2017
1313788,"Brancalion ,Pedro H. S., Eduardo R. Alexandrino, Henrique F. de Andrade, Danilo R. A. de Almeida, Nino T. Amazonas, Ricardo G. César, Robin L. Chazdon, Katia M. P. M. B. Ferraz, Silvio F. B. Ferraz, Carlos O. A. Gussoni, Juliano van Melis, Alex F. Mendes,. ""Exotic eucalypts: from demonized trees to allies of tropical forest restoration?,"" Journal of Applied Ecology, 2019. doi:DOI: 10.1111/1365-2664.13513",Exotic eucalypts: from demonized trees to allies of tropical forest restoration?,Journal of Applied Ecology,,2019
